9.8476271e-1 -1.0e0 3.9697577e0 3.9697577e0
1.0150647e0 -1.0e0 4.0303574e0 4.0303574e0
1.0453667e0 -1.0e0 4.0927933e0 4.0927933e0
1.0756686e0 -1.0e0 4.1570618e0 4.1570618e0
1.1059706e0 -1.0e0 4.2231705e0 4.2231705e0
1.1362726e0 -1.0e0 4.2911163e0 4.2911163e0
1.1665746e0 -1.0e0 4.3608948e0 4.3608948e0
1.1968765e0 -1.0e0 4.4325134e0 4.4325134e0
1.2271785e0 -1.0e0 4.5059677e0 4.5059677e0
1.2574805e0 -1.0e0 4.5812561e0 4.5812561e0
1.2877824e0 -1.0e0 4.6583832e0 4.6583832e0
1.3180844e0 -1.0e0 4.7373474e0 4.7373474e0
1.3483864e0 -1.0e0 4.8181473e0 4.8181473e0
1.3786884e0 -1.0e0 4.9007813e0 4.9007813e0
1.4089903e0 -1.0e0 4.9852539e0 4.9852539e0
1.4392923e0 -1.0e0 5.0715637e0 5.0715637e0
1.4695943e0 -1.0e0 5.1597061e0 5.1597061e0
1.4998962e0 -1.0e0 5.2496887e0 5.2496887e0

-1.5e0 -9.79799e-1 5.1700122e0 5.1700122e0
-1.469698e0 -9.79799e-1 5.0800235e0 5.0800235e0
-1.439396e0 -9.79799e-1 4.991875e0 4.991875e0
-1.4090941e0 -9.79799e-1 4.9055591e0 4.9055591e0
-1.3787921e0 -9.79799e-1 4.8210788e0 4.8210788e0
-1.3484901e0 -9.79799e-1 4.7384357e0 4.7384357e0
-1.3181882e0 -9.79799e-1 4.6576328e0 4.6576328e0
-1.2878862e0 -9.79799e-1 4.5786624e0 4.5786624e0
-1.2575842e0 -9.79799e-1 4.5015292e0 4.5015292e0
-1.2272823e0 -9.79799e-1 4.4262347e0 4.4262347e0
-1.1969803e0 -9.79799e-1 4.3527744e0 4.3527744e0
-1.1666783e0 -9.79799e-1 4.2811496e0 4.2811496e0
-1.1363763e0 -9.79799e-1 4.211365e0 4.211365e0
-1.1060744e0 -9.79799e-1 4.1434131e0 4.1434131e0
-1.0757724e0 -9.79799e-1 4.0772983e0 4.0772983e0
-1.0454704e0 -9.79799e-1 4.0130191e0 4.0130191e0
-1.0151685e0 -9.79799e-1 3.9505801e0 3.9505801e0
-9.848665e-1 -9.79799e-1 3.8899742e0 3.8899742e0
-9.5456451e-1 -9.79799e-1 3.8312056e0 3.8312056e0
-9.2426253e-1 -9.79799e-1 3.7742735e0 3.7742735e0
-8.9396054e-1 -9.79799e-1 3.7191777e0 3.7191777e0
-8.6365855e-1 -9.79799e-1 3.6659184e0 3.6659184e0
-8.3335657e-1 -9.79799e-1 3.6144955e0 3.6144955e0
-8.0305458e-1 -9.79799e-1 3.5649088e0 3.5649088e0
-7.727526e-1 -9.79799e-1 3.5171587e0 3.5171587e0
-7.424506e-1 -9.79799e-1 3.4712451e0 3.4712451e0
-7.1214862e-1 -9.79799e-1 3.4271678e0 3.4271678e0
-6.8184663e-1 -9.79799e-1 3.384927e0 3.384927e0
-6.5154465e-1 -9.79799e-1 3.3445227e0 3.3445227e0
-6.2124266e-1 -9.79799e-1 3.3059547e0 3.3059547e0
-5.9094067e-1 -9.79799e-1 3.2692232e0 3.2692232e0
-5.6063869e-1 -9.79799e-1 3.234328e0 3.234328e0
-5.303367e-1 -9.79799e-1 3.2012692e0 3.2012692e0
-5.0003471e-1 -9.79799e-1 3.1700468e0 3.1700468e0
-4.6973273e-1 -9.79799e-1 3.140661e0 3.140661e0
-4.3943074e-1 -9.79799e-1 3.1131116e0 3.1131116e0
-4.0912875e-1 -9.79799e-1 3.0873985e0 3.0873985e0
-3.7882677e-1 -9.79799e-1 3.0635219e0 3.0635219e0
-3.4852478e-1 -9.79799e-1 3.0414818e0 3.0414818e0
-3.182228e-1 -9.79799e-1 3.0212779e0 3.0212779e0
-2.879208e-1 -9.79799e-1 3.0029106e0 3.0029106e0
-2.5761882e-1 -9.79799e-1 2.9863795e0 2.9863795e0
-2.2731683e-1 -9.79799e-1 2.9716852e0 2.9716852e0
-1.9701485e-1 -9.79799e-1 2.958827e0 2.958827e0
-1.6671286e-1 -9.79799e-1 2.9478053e0 2.9478053e0
-1.3641087e-1 -9.79799e-1 2.93862e0 2.93862e0
-1.0610889e-1 -9.79799e-1 2.9312712e0 2.9312712e0
-7.58069e-2 -9.79799e-1 2.9257588e0 2.9257588e0
-4.55049e-2 -9.79799e-1 2.9220828e0 2.9220828e0
-1.5202899e-2 -9.79799e-1 2.9202432e0 2.9202432e0
1.5099101e-2 -9.79799e-1 2.9202402e0 2.9202402e0
4.5401102e-2 -9.79799e-1 2.9220734e0 2.9220734e0
7.5703102e-2 -9.79799e-1 2.9257431e0 2.9257431e0
1.06005103e-1 -9.79799e-1 2.9312492e0 2.9312492e0
1.3630708e-1 -9.79799e-1 2.9385918e0 2.9385918e0
1.6660907e-1 -9.79799e-1 2.9477707e0 2.9477707e0
1.9691106e-1 -9.79799e-1 2.958786e0 2.958786e0
2.2721304e-1 -9.79799e-1 2.9716379e0 2.9716379e0
2.5751503e-1 -9.79799e-1 2.9863261e0 2.9863261e0
2.8781702e-1 -9.79799e-1 3.0028508e0 3.0028508e0
3.18119e-1 -9.79799e-1 3.021212e0 3.021212e0
3.4842099e-1 -9.79799e-1 3.0414095e0 3.0414095e0
3.7872298e-1 -9.79799e-1 3.0634433e0 3.0634433e0
4.0902496e-1 -9.79799e-1 3.0873137e0 3.0873137e0
4.3932695e-1 -9.79799e-1 3.1130203e0 3.1130203e0
4.6962894e-1 -9.79799e-1 3.1405635e0 3.1405635e0
4.9993092e-1 -9.79799e-1 3.1699431e0 3.1699431e0
5.3023291e-1 -9.79799e-1 3.201159e0 3.201159e0
5.605349e-1 -9.79799e-1 3.2342117e0 3.2342117e0
5.9083688e-1 -9.79799e-1 3.2691005e0 3.2691005e0
6.2113887e-1 -9.79799e-1 3.3058258e0 3.3058258e0
6.5144086e-1 -9.79799e-1 3.3443875e0 3.3443875e0
6.8174284e-1 -9.79799e-1 3.3847855e0 3.3847855e0
7.1204483e-1 -9.79799e-1 3.4270201e0 3.4270201e0
7.4234682e-1 -9.79799e-1 3.471091e0 3.471091e0
7.726488e-1 -9.79799e-1 3.5169983e0 3.5169983e0
8.0295079e-1 -9.79799e-1 3.5647421e0 3.5647421e0
8.3325278e-1 -9.79799e-1 3.6143224e0 3.6143224e0
8.6355476e-1 -9.79799e-1 3.6657388e0 3.6657388e0
8.9385675e-1 -9.79799e-1 3.7189922e0 3.7189922e0
9.2415874e-1 -9.79799e-1 3.7740817e0 3.7740817e0
9.5446072e-1 -9.79799e-1 3.8310075e0 3.8310075e0
9.8476271e-1 -9.79799e-1 3.8897699e0 3.8897699e0
1.0150647e0 -9.79799e-1 3.9503696e0 3.9503696e0
1.0453667e0 -9.79799e-1 4.0128055e0 4.0128055e0
1.0756686e0 -9.79799e-1 4.077074e0 4.077074e0
1.1059706e0 -9.79799e-1 4.1431827e0 4.1431827e0
1.1362726e0 -9.79799e-1 4.2111285e0 4.2111285e0
1.1665746e0 -9.79799e-1 4.280907e0 4.280907e0
1.1968765e0 -9.79799e-1 4.3525256e0 4.3525256e0
1.2271785e0 -9.79799e-1 4.4259799e0 4.4259799e0
1.2574805e0 -9.79799e-1 4.5012683e0 4.5012683e0
1.2877824e0 -9.79799e-1 4.5783954e0 4.5783954e0
1.3180844e0 -9.79799e-1 4.6573596e0 4.6573596e0
1.3483864e0 -9.79799e-1 4.7381595e0 4.7381595e0
1.3786884e0 -9.79799e-1 4.8207935e0 4.8207935e0
1.4089903e0 -9.79799e-1 4.9052661e0 4.9052661e0
1.4392923e0 -9.79799e-1 4.991576e0 4.991576e0
1.4695943e0 -9.79799e-1 5.0797183e0 5.0797183e0
1.4998962e0 -9.79799e-1 5.169701e0 5.169701e0

-1.5e0 -9.595979e-1 5.0916565e0 5.0916565e0
-1.469698e0 -9.595979e-1 5.0016678e0 5.0016678e0
-1.439396e0 -9.595979e-1 4.9135193e0 4.9135193e0
-1.4090941e0 -9.595979e-1 4.8272034e0 4.8272034e0
-1.3787921e0 -9.595979e-1 4.7427231e0 4.7427231e0
-1.3484901e0 -9.595979e-1 4.66008e0 4.66008e0
-1.3181882e0 -9.595979e-1 4.579277e0 4.579277e0
-1.2878862e0 -9.595979e-1 4.5003067e0 4.5003067e0
-1.2575842e0 -9.595979e-1 4.4231735e0 4.4231735e0
-1.2272823e0 -9.595979e-1 4.347879e0 4.347879e0
-1.1969803e0 -9.595979e-1 4.2744186e0 4.2744186e0
-1.1666783e0 -9.595979e-1 4.2027939e0 4.2027939e0
-1.1363763e0 -9.595979e-1 4.1330093e0 4.1330093e0
-1.1060744e0 -9.595979e-1 4.0650574e0 4.0650574e0
-1.0757724e0 -9.595979e-1 3.9989426e0 3.9989426e0
-1.0454704e0 -9.595979e-1 3.9346634e0 3.9346634e0
-1.0151685e0 -9.595979e-1 3.8722244e0 3.8722244e0
-9.848665e-1 -9.595979e-1 3.8116185e0 3.8116185e0
-9.5456451e-1 -9.595979e-1 3.7528499e0 3.7528499e0
-9.2426253e-1 -9.595979e-1 3.6959178e0 3.6959178e0
-8.9396054e-1 -9.595979e-1 3.640822e0 3.640822e0
-8.6365855e-1 -9.595979e-1 3.5875627e0 3.5875627e0
-8.3335657e-1 -9.595979e-1 3.5361398e0 3.5361398e0
-8.0305458e-1 -9.595979e-1 3.486553e0 3.486553e0
-7.727526e-1 -9.595979e-1 3.438803e0 3.438803e0
-7.424506e-1 -9.595979e-1 3.3928894e0 3.3928894e0
-7.1214862e-1 -9.595979e-1 3.3488121e0 3.3488121e0
-6.8184663e-1 -9.595979e-1 3.3065714e0 3.3065714e0
-6.5154465e-1 -9.595979e-1 3.266167e0 3.266167e0
-6.2124266e-1 -9.595979e-1 3.227599e0 3.227599e0
-5.9094067e-1 -9.595979e-1 3.1908675e0 3.1908675e0
-5.6063869e-1 -9.595979e-1 3.1559723e0 3.1559723e0
-5.303367e-1 -9.595979e-1 3.1229135e0 3.1229135e0
-5.0003471e-1 -9.595979e-1 3.0916911e0 3.0916911e0
-4.6973273e-1 -9.595979e-1 3.0623053e0 3.0623053e0
-4.3943074e-1 -9.595979e-1 3.0347559e0 3.0347559e0
-4.0912875e-1 -9.595979e-1 3.0090428e0 3.0090428e0
-3.7882677e-1 -9.595979e-1 2.9851662e0 2.9851662e0
-3.4852478e-1 -9.595979e-1 2.963126e0 2.963126e0
-3.182228e-1 -9.595979e-1 2.9429222e0 2.9429222e0
-2.879208e-1 -9.595979e-1 2.9245549e0 2.9245549e0
-2.5761882e-1 -9.595979e-1 2.9080238e0 2.9080238e0
-2.2731683e-1 -9.595979e-1 2.8933295e0 2.8933295e0
-1.9701485e-1 -9.595979e-1 2.8804713e0 2.8804713e0
-1.6671286e-1 -9.595979e-1 2.8694496e0 2.8694496e0
-1.3641087e-1 -9.595979e-1 2.8602643e0 2.8602643e0
-1.0610889e-1 -9.595979e-1 2.8529155e0 2.8529155e0
-7.58069e-2 -9.595979e-1 2.8474031e0 2.8474031e0
-4.55049e-2 -9.595979e-1 2.8437271e0 2.8437271e0
-1.5202899e-2 -9.595979e-1 2.8418875e0 2.8418875e0
1.5099101e-2 -9.595979e-1 2.8418845e0 2.8418845e0
4.5401102e-2 -9.595979e-1 2.8437177e0 2.8437177e0
7.5703102e-2 -9.595979e-1 2.8473874e0 2.8473874e0
1.06005103e-1 -9.595979e-1 2.8528935e0 2.8528935e0
1.3630708e-1 -9.595979e-1 2.860236e0 2.860236e0
1.6660907e-1 -9.595979e-1 2.869415e0 2.869415e0
1.9691106e-1 -9.595979e-1 2.8804303e0 2.8804303e0
2.2721304e-1 -9.595979e-1 2.8932822e0 2.8932822e0
2.5751503e-1 -9.595979e-1 2.9079704e0 2.9079704e0
2.8781702e-1 -9.595979e-1 2.9244951e0 2.9244951e0
3.18119e-1 -9.595979e-1 2.9428563e0 2.9428563e0
3.4842099e-1 -9.595979e-1 2.9630537e0 2.9630537e0
3.7872298e-1 -9.595979e-1 2.9850876e0 2.9850876e0
4.0902496e-1 -9.595979e-1 3.008958e0 3.008958e0
4.3932695e-1 -9.595979e-1 3.0346646e0 3.0346646e0
4.6962894e-1 -9.595979e-1 3.0622078e0 3.0622078e0
4.9993092e-1 -9.595979e-1 3.0915874e0 3.0915874e0
5.3023291e-1 -9.595979e-1 3.1228033e0 3.1228033e0
5.605349e-1 -9.595979e-1 3.155856e0 3.155856e0
5.9083688e-1 -9.595979e-1 3.1907448e0 3.1907448e0
6.2113887e-1 -9.595979e-1 3.2274701e0 3.2274701e0
6.5144086e-1 -9.595979e-1 3.2660318e0 3.2660318e0
6.8174284e-1 -9.595979e-1 3.3064297e0 3.3064297e0
7.1204483e-1 -9.595979e-1 3.3486644e0 3.3486644e0
7.4234682e-1 -9.595979e-1 3.3927353e0 3.3927353e0
7.726488e-1 -9.595979e-1 3.4386426e0 3.4386426e0
8.0295079e-1 -9.595979e-1 3.4863864e0 3.4863864e0
8.3325278e-1 -9.595979e-1 3.5359666e0 3.5359666e0
8.6355476e-1 -9.595979e-1 3.5873831e0 3.5873831e0
8.9385675e-1 -9.595979e-1 3.6406364e0 3.6406364e0
9.2415874e-1 -9.595979e-1 3.695726e0 3.695726e0
9.5446072e-1 -9.595979e-1 3.7526518e0 3.7526518e0
9.8476271e-1 -9.595979e-1 3.8114142e0 3.8114142e0
1.0150647e0 -9.595979e-1 3.8720139e0 3.8720139e0
1.0453667e0 -9.595979e-1 3.9344498e0 3.9344498e0
1.0756686e0 -9.595979e-1 3.9987183e0 3.9987183e0
1.1059706e0 -9.595979e-1 4.064827e0 4.064827e0
1.1362726e0 -9.595979e-1 4.1327728e0 4.1327728e0
1.1665746e0 -9.595979e-1 4.2025513e0 4.2025513e0
1.1968765e0 -9.595979e-1 4.2741699e0 4.2741699e0
1.2271785e0 -9.595979e-1 4.3476242e0 4.3476242e0
1.2574805e0 -9.595979e-1 4.4229126e0 4.4229126e0
1.2877824e0 -9.595979e-1 4.5000397e0 4.5000397e0
1.3180844e0 -9.595979e-1 4.5790039e0 4.5790039e0
1.3483864e0 -9.595979e-1 4.6598038e0 4.6598038e0
1.3786884e0 -9.595979e-1 4.7424377e0 4.7424377e0
1.4089903e0 -9.595979e-1 4.8269104e0 4.8269104e0
1.4392923e0 -9.595979e-1 4.9132202e0 4.9132202e0
1.4695943e0 -9.595979e-1 5.0013626e0 5.0013626e0
1.4998962e0 -9.595979e-1 5.0913452e0 5.0913452e0

-1.5e0 -9.393968e-1 5.0149329e0 5.0149329e0
-1.469698e0 -9.393968e-1 4.9249442e0 4.9249442e0
-1.439396e0 -9.393968e-1 4.8367957e0 4.8367957e0
-1.4090941e0 -9.393968e-1 4.7504797e0 4.7504797e0
-1.3787921e0 -9.393968e-1 4.6659995e0 4.6659995e0
-1.3484901e0 -9.393968e-1 4.5833563e0 4.5833563e0
-1.3181882e0 -9.393968e-1 4.5025534e0 4.5025534e0
-1.2878862e0 -9.393968e-1 4.423583e0 4.423583e0
-1.2575842e0 -9.393968e-1 4.3464499e0 4.3464499e0
-1.2272823e0 -9.393968e-1 4.2711554e0 4.2711554e0
-1.1969803e0 -9.393968e-1 4.197695e0 4.197695e0
-1.1666783e0 -9.393968e-1 4.1260703e0 4.1260703e0
-1.1363763e0 -9.393968e-1 4.0562857e0 4.0562857e0
-1.1060744e0 -9.393968e-1 3.9883337e0 3.9883337e0
-1.0757724e0 -9.393968e-1 3.922219e0 3.922219e0
-1.0454704e0 -9.393968e-1 3.8579398e0 3.8579398e0
-1.0151685e0 -9.393968e-1 3.7955008e0 3.7955008e0
-9.848665e-1 -9.393968e-1 3.7348949e0 3.7348949e0
-9.5456451e-1 -9.393968e-1 3.6761263e0 3.6761263e0
-9.2426253e-1 -9.393968e-1 3.6191942e0 3.6191942e0
-8.9396054e-1 -9.393968e-1 3.5640984e0 3.5640984e0
-8.6365855e-1 -9.393968e-1 3.5108391e0 3.5108391e0
-8.3335657e-1 -9.393968e-1 3.4594162e0 3.4594162e0
-8.0305458e-1 -9.393968e-1 3.4098294e0 3.4098294e0
-7.727526e-1 -9.393968e-1 3.3620793e0 3.3620793e0
-7.424506e-1 -9.393968e-1 3.3161658e0 3.3161658e0
-7.1214862e-1 -9.393968e-1 3.2720885e0 3.2720885e0
-6.8184663e-1 -9.393968e-1 3.2298477e0 3.2298477e0
-6.5154465e-1 -9.393968e-1 3.1894434e0 3.1894434e0
-6.2124266e-1 -9.393968e-1 3.1508754e0 3.1508754e0
-5.9094067e-1 -9.393968e-1 3.1141438e0 3.1141438e0
-5.6063869e-1 -9.393968e-1 3.0792487e0 3.0792487e0
-5.303367e-1 -9.393968e-1 3.0461899e0 3.0461899e0
-5.0003471e-1 -9.393968e-1 3.0149675e0 3.0149675e0
-4.6973273e-1 -9.393968e-1 2.9855817e0 2.9855817e0
-4.3943074e-1 -9.393968e-1 2.9580322e0 2.9580322e0
-4.0912875e-1 -9.393968e-1 2.9323192e0 2.9323192e0
-3.7882677e-1 -9.393968e-1 2.9084425e0 2.9084425e0
-3.4852478e-1 -9.393968e-1 2.8864024e0 2.8864024e0
-3.182228e-1 -9.393968e-1 2.8661986e0 2.8661986e0
-2.879208e-1 -9.393968e-1 2.8478313e0 2.8478313e0
-2.5761882e-1 -9.393968e-1 2.8313002e0 2.8313002e0
-2.2731683e-1 -9.393968e-1 2.8166058e0 2.8166058e0
-1.9701485e-1 -9.393968e-1 2.8037477e0 2.8037477e0
-1.6671286e-1 -9.393968e-1 2.792726e0 2.792726e0
-1.3641087e-1 -9.393968e-1 2.7835406e0 2.7835406e0
-1.0610889e-1 -9.393968e-1 2.7761919e0 2.7761919e0
-7.58069e-2 -9.393968e-1 2.7706795e0 2.7706795e0
-4.55049e-2 -9.393968e-1 2.7670035e0 2.7670035e0
-1.5202899e-2 -9.393968e-1 2.7651639e0 2.7651639e0
1.5099101e-2 -9.393968e-1 2.7651608e0 2.7651608e0
4.5401102e-2 -9.393968e-1 2.766994e0 2.766994e0
7.5703102e-2 -9.393968e-1 2.7706638e0 2.7706638e0
1.06005103e-1 -9.393968e-1 2.7761699e0 2.7761699e0
1.3630708e-1 -9.393968e-1 2.7835124e0 2.7835124e0
1.6660907e-1 -9.393968e-1 2.7926913e0 2.7926913e0
1.9691106e-1 -9.393968e-1 2.8037067e0 2.8037067e0
2.2721304e-1 -9.393968e-1 2.8165585e0 2.8165585e0
2.5751503e-1 -9.393968e-1 2.8312468e0 2.8312468e0
2.8781702e-1 -9.393968e-1 2.8477715e0 2.8477715e0
3.18119e-1 -9.393968e-1 2.8661327e0 2.8661327e0
3.4842099e-1 -9.393968e-1 2.8863301e0 2.8863301e0
3.7872298e-1 -9.393968e-1 2.908364e0 2.908364e0
4.0902496e-1 -9.393968e-1 2.9322343e0 2.9322343e0
4.3932695e-1 -9.393968e-1 2.957941e0 2.957941e0
4.6962894e-1 -9.393968e-1 2.9854842e0 2.9854842e0
4.9993092e-1 -9.393968e-1 3.0148637e0 3.0148637e0
5.3023291e-1 -9.393968e-1 3.0460797e0 3.0460797e0
5.605349e-1 -9.393968e-1 3.0791324e0 3.0791324e0
5.9083688e-1 -9.393968e-1 3.1140211e0 3.1140211e0
6.2113887e-1 -9.393968e-1 3.1507465e0 3.1507465e0
6.5144086e-1 -9.393968e-1 3.1893082e0 3.1893082e0
6.8174284e-1 -9.393968e-1 3.2297061e0 3.2297061e0
7.1204483e-1 -9.393968e-1 3.2719408e0 3.2719408e0
7.4234682e-1 -9.393968e-1 3.3160117e0 3.3160117e0
7.726488e-1 -9.393968e-1 3.361919e0 3.361919e0
8.0295079e-1 -9.393968e-1 3.4096628e0 3.4096628e0
8.3325278e-1 -9.393968e-1 3.459243e0 3.459243e0
8.6355476e-1 -9.393968e-1 3.5106595e0 3.5106595e0
8.9385675e-1 -9.393968e-1 3.5639128e0 3.5639128e0
9.2415874e-1 -9.393968e-1 3.6190024e0 3.6190024e0
9.5446072e-1 -9.393968e-1 3.6759282e0 3.6759282e0
9.8476271e-1 -9.393968e-1 3.7346906e0 3.7346906e0
1.0150647e0 -9.393968e-1 3.7952902e0 3.7952902e0
1.0453667e0 -9.393968e-1 3.8577261e0 3.8577261e0
1.0756686e0 -9.393968e-1 3.9219946e0 3.9219946e0
1.1059706e0 -9.393968e-1 3.9881033e0 3.9881033e0
1.1362726e0 -9.393968e-1 4.0560492e0 4.0560492e0
1.1665746e0 -9.393968e-1 4.1258276e0 4.1258276e0
1.1968765e0 -9.393968e-1 4.1974463e0 4.1974463e0
1.2271785e0 -9.393968e-1 4.2709006e0 4.2709006e0
1.2574805e0 -9.393968e-1 4.346189e0 4.346189e0
1.2877824e0 -9.393968e-1 4.423316e0 4.423316e0
1.3180844e0 -9.393968e-1 4.5022803e0 4.5022803e0
1.3483864e0 -9.393968e-1 4.5830801e0 4.5830801e0
1.3786884e0 -9.393968e-1 4.6657141e0 4.6657141e0
1.4089903e0 -9.393968e-1 4.7501868e0 4.7501868e0
1.4392923e0 -9.393968e-1 4.8364966e0 4.8364966e0
1.4695943e0 -9.393968e-1 4.924639e0 4.924639e0
1.4998962e0 -9.393968e-1 5.0146216e0 5.0146216e0

-1.5e0 -9.1919571e-1 4.9398416e0 4.9398416e0
-1.469698e0 -9.1919571e-1 4.8498529e0 4.8498529e0
-1.439396e0 -9.1919571e-1 4.7617044e0 4.7617044e0
-1.4090941e0 -9.1919571e-1 4.6753885e0 4.6753885e0
-1.3787921e0 -9.1919571e-1 4.5909082e0 4.5909082e0
-1.3484901e0 -9.1919571e-1 4.508265e0 4.508265e0
-1.3181882e0 -9.1919571e-1 4.4274622e0 4.4274622e0
-1.2878862e0 -9.1919571e-1 4.3484918e0 4.3484918e0
-1.2575842e0 -9.1919571e-1 4.2713586e0 4.2713586e0
-1.2272823e0 -9.1919571e-1 4.1960641e0 4.1960641e0
-1.1969803e0 -9.1919571e-1 4.1226038e0 4.1226038e0
-1.1666783e0 -9.1919571e-1 4.050979e0 4.050979e0
-1.1363763e0 -9.1919571e-1 3.9811945e0 3.9811945e0
-1.1060744e0 -9.1919571e-1 3.9132425e0 3.9132425e0
-1.0757724e0 -9.1919571e-1 3.8471277e0 3.8471277e0
-1.0454704e0 -9.1919571e-1 3.7828485e0 3.7828485e0
-1.0151685e0 -9.1919571e-1 3.7204095e0 3.7204095e0
-9.848665e-1 -9.1919571e-1 3.6598036e0 3.6598036e0
-9.5456451e-1 -9.1919571e-1 3.601035e0 3.601035e0
-9.2426253e-1 -9.1919571e-1 3.544103e0 3.544103e0
